,model_week,date,iso_week,iso_year,ga4_sessions,podcast_streams,linkedin_spend,linkedin_impressions,linkedin_clicks,gSearch_sessions,gSearch_impressions,gift_spend,email_opened_cnt,direct_spend,fb_spend,fb_impressions,fb_clicks,googleAds_spend,googleAds_impressions,event_spend,mql_count,impactDotCom_ga4_sessions,month,daily_avg_queries,averageMQL,smoothed_MQL
274,202502,2025-01-10,2,2025,232168.0,61.0,14620.630000000005,191403,1272,1055.0,54100.0,633.16,0.0,0.0,2035.9600000000005,84405.0,405.0,4867.86,5780.0,0.0,46,4503.0,1,20632.0,53.0,46.0
275,202502,2025-01-11,2,2025,135803.0,40.0,14778.309999999998,183114,1331,591.0,42473.0,0.0,0.0,0.0,2078.7100000000005,102517.0,499.0,2399.47,4304.0,0.0,27,1957.0,1,20632.0,37.0,27.0
276,202502,2025-01-12,2,2025,148269.0,47.0,13592.85,169896,1276,603.0,44638.0,0.0,0.0,0.0,1954.56,96899.0,398.0,2309.33,4394.0,0.0,28,1846.0,1,20632.0,79.0,28.0
277,202503,2025-01-13,3,2025,286530.0,72.0,14507.200000000012,197008,1229,1307.0,55095.0,1567.0,0.0,0.0,1827.17,91246.0,388.0,4378.33,6600.0,0.0,131,4724.0,1,20632.0,27.0,27.0
278,202503,2025-01-14,3,2025,284038.0,36.0,14565.020000000011,164098,1214,1373.0,56015.0,520.24,13515.0,0.0,1737.2,92819.0,401.0,4338.77,7764.0,0.0,26,5133.0,1,20632.0,99.5,26.0
279,202503,2025-01-15,3,2025,280255.0,43.0,14597.129999999996,173067,1198,1312.0,47394.0,1618.61,0.0,0.0,1665.9899999999998,80485.0,371.0,3803.34,7919.0,0.0,68,4910.0,1,20632.0,62.0,68.0
280,202503,2025-01-16,3,2025,312341.0,47.0,14595.739999999998,175145,1187,1381.0,44633.0,250.0,2878.0,0.0,1621.2700000000002,71135.0,374.0,4275.71,7917.0,0.0,98,4541.0,1,20632.0,56.5,98.0
281,202503,2025-01-17,3,2025,236544.0,23.0,14744.170000000013,188053,1238,1004.0,47493.0,75.0,0.0,0.0,1601.7299999999998,76021.0,434.0,3694.5,8200.0,0.0,45,4024.0,1,20632.0,63.0,45.0
282,202503,2025-01-18,3,2025,122971.0,46.0,14681.630000000005,161393,1188,542.0,38073.0,0.0,0.0,0.0,1591.47,82611.0,411.0,1824.53,5606.0,0.0,28,3177.0,1,20632.0,36.5,28.0
283,202503,2025-01-19,3,2025,129452.0,60.0,14756.020000000011,163463,1223,619.0,39437.0,0.0,0.0,0.0,1713.6899999999998,90615.0,426.0,1885.02,8347.0,0.0,28,2214.0,1,20632.0,33.0,28.0
284,202504,2025-01-20,4,2025,242552.0,45.0,14495.080000000004,175531,1223,886.0,42579.0,0.0,992.0,0.0,1702.45,98087.0,413.0,3616.58,10207.0,0.0,38,2915.0,1,20632.0,35.0,38.0
285,202504,2025-01-21,4,2025,295847.0,34.0,14513.510000000007,172197,1199,1333.0,51273.0,437.47,85895.0,0.0,1673.9799999999998,100330.0,398.0,4894.96,11328.0,0.0,42,5500.0,1,20632.0,57.0,42.0
286,202504,2025-01-22,4,2025,283675.0,27.0,14763.61,188575,1285,1300.0,52496.0,375.0,296.0,0.0,1725.0599999999995,99851.0,461.0,8036.33,19165.0,0.0,76,4431.0,1,20632.0,57.5,76.0
287,202504,2025-01-23,4,2025,264372.0,43.0,14589.759999999991,174017,1264,1329.0,54795.0,524.23,2623.0,0.0,1640.36,85211.0,392.0,5311.6,12983.0,0.0,73,4836.0,1,20632.0,78.5,73.0
288,202504,2025-01-24,4,2025,226158.0,22.0,14851.399999999989,189034,1306,1052.0,47447.0,200.0,0.0,0.0,1619.57,59563.0,321.0,3250.36,6771.0,0.0,81,4062.0,1,20632.0,57.0,81.0
289,202504,2025-01-25,4,2025,104851.0,23.0,14620.729999999994,186212,1259,519.0,35195.0,0.0,0.0,0.0,1588.25,60190.0,302.0,1687.43,4614.0,0.0,41,1882.0,1,20632.0,59.5,41.0
290,202504,2025-01-26,4,2025,132734.0,49.0,14840.200000000004,177904,1365,587.0,36195.0,0.0,0.0,0.0,1743.38,64558.0,306.0,1784.26,4906.0,0.0,38,2288.0,1,20632.0,94.0,38.0
291,202505,2025-01-27,5,2025,265372.0,92.0,14717.150000000003,207944,1341,1322.0,44820.0,425.0,24706.0,0.0,1711.0499999999995,70299.0,343.0,4937.24,8610.0,0.0,147,3988.0,1,20632.0,45.5,45.5
292,202505,2025-01-28,5,2025,260015.0,26.0,14673.570000000014,177239,1294,1328.0,45186.0,497.88,0.0,0.0,1613.74,63871.0,312.0,6110.82,9456.0,0.0,53,3915.0,1,20632.0,102.5,53.0
293,202505,2025-01-29,5,2025,249702.0,40.0,14714.86999999999,181591,1289,1212.0,50235.0,517.9,0.0,0.0,1626.1999999999998,57875.0,312.0,5973.83,8928.0,0.0,58,4909.0,1,20632.0,86.0,58.0
294,202505,2025-01-30,5,2025,240452.0,51.0,14635.25,162353,1245,1272.0,64034.0,100.0,2286.0,0.0,1619.08,60589.0,295.0,5135.46,8444.0,0.0,119,3285.0,1,20632.0,57.5,119.0
295,202505,2025-01-31,5,2025,208140.0,31.0,14636.669999999993,188077,1346,1041.0,58415.0,350.0,66.0,0.0,1744.65,65055.0,311.0,3528.15,6529.0,0.0,57,3583.0,1,20632.0,77.0,57.0
296,202505,2025-02-01,5,2025,118138.0,11.0,14637.98,178022,1338,604.0,45517.0,199.4,0.0,0.0,1750.8,70603.0,354.0,1679.25,4249.0,0.0,35,2586.0,2,18810.0,48.5,35.0
297,202505,2025-02-02,5,2025,117250.0,64.0,14744.89,160003,1294,614.0,47145.0,0.0,0.0,18600.0,1875.99,79329.0,345.0,2236.03,4717.0,0.0,40,2401.0,2,18810.0,52.5,40.0
298,202506,2025-02-03,6,2025,254928.0,36.0,14518.36,186969,1273,1236.0,56538.0,350.0,1164.0,0.0,1822.89,90495.0,369.0,4397.18,7095.0,32676.0,70,4579.0,2,18810.0,59.5,70.0
299,202506,2025-02-04,6,2025,259275.0,37.0,14522.430000000004,192742,1390,1350.0,49966.0,1052.47,189.0,17381.0,1767.0500000000002,77220.0,347.0,5794.73,7354.0,103919.0,79,4764.0,2,18810.0,79.5,79.0
300,202506,2025-02-05,6,2025,252197.0,31.0,14577.46999999999,205080,1384,1282.0,44906.0,3200.0,0.0,7063.0,1813.79,82602.0,346.0,5868.39,7886.0,0.0,89,2917.0,2,18810.0,93.0,89.0
301,202506,2025-02-06,6,2025,263638.0,29.0,14563.099999999991,188866,1269,1247.0,48343.0,50.0,2027.0,0.0,1730.11,71908.0,330.0,4857.37,7741.0,0.0,107,5391.0,2,18810.0,74.5,107.0
302,202506,2025-02-07,6,2025,218469.0,37.0,14767.989999999996,216211,1432,1112.0,46296.0,1600.0,0.0,0.0,1759.9399999999996,77217.0,307.0,3406.26,6591.0,0.0,60,3840.0,2,18810.0,64.0,60.0
303,202506,2025-02-08,6,2025,108956.0,20.0,14563.359999999995,172965,1415,490.0,37846.0,0.0,0.0,0.0,1702.64,68504.0,321.0,1757.93,4498.0,0.0,21,2029.0,2,18810.0,39.5,21.0
304,202506,2025-02-09,6,2025,117836.0,40.0,14801.589999999997,183027,1465,515.0,40056.0,0.0,0.0,11711.0,1912.51,73849.0,357.0,1932.47,4037.0,0.0,19,2695.0,2,18810.0,26.5,19.0
305,202507,2025-02-10,7,2025,277053.0,46.0,14345.150000000009,213830,1286,1334.0,51459.0,150.0,923.0,0.0,1827.67,77458.0,302.0,4828.21,7238.0,0.0,32,4172.0,2,18810.0,25.5,32.0
306,202507,2025-02-11,7,2025,262107.0,688.0,14492.84000000001,199702,1299,1428.0,52352.0,1105.41,22723.0,0.0,1782.12,65769.0,285.0,5148.23,8097.0,0.0,32,4249.0,2,18810.0,40.5,32.0
307,202507,2025-02-12,7,2025,298868.0,367.0,14551.510000000004,198899,1365,1352.0,47884.0,0.0,135.0,0.0,1732.4200000000003,68365.0,318.0,5376.08,8050.0,0.0,49,4357.0,2,18810.0,36.0,49.0
308,202507,2025-02-13,7,2025,275759.0,227.0,14510.809999999996,196065,1424,1323.0,44208.0,170.3,62.0,0.0,1707.52,67567.0,281.0,4864.16,7873.0,0.0,40,5245.0,2,18810.0,42.5,40.0
309,202507,2025-02-14,7,2025,203954.0,132.0,14620.549999999996,191009,1451,990.0,43419.0,1800.0,0.0,9881.0,1712.34,62281.0,293.0,2783.09,5210.0,0.0,36,3579.0,2,18810.0,27.0,36.0
310,202507,2025-02-15,7,2025,100449.0,100.0,14754.749999999996,205644,1735,586.0,38659.0,181.0,0.0,200000.0,1738.65,61530.0,308.0,1512.32,3556.0,0.0,14,2325.0,2,18810.0,29.0,14.0
311,202507,2025-02-16,7,2025,161854.0,188.0,14563.69,184855,1678,627.0,39595.0,0.0,0.0,0.0,1890.59,69760.0,349.0,1568.77,3902.0,0.0,22,2583.0,2,18810.0,21.5,22.0
312,202508,2025-02-17,8,2025,253476.0,161.0,14443.099999999991,219173,1667,1086.0,50155.0,100.0,930.0,0.0,1882.54,72334.0,349.0,3868.88,6056.0,0.0,29,4543.0,2,18810.0,26.5,29.0
313,202508,2025-02-18,8,2025,298007.0,115.0,14593.020000000022,221789,1668,1382.0,51557.0,173.76999999999998,536.0,0.0,1845.26,73243.0,380.0,4415.5,7233.0,0.0,31,4135.0,2,18810.0,33.5,31.0
314,202508,2025-02-19,8,2025,329269.0,94.0,14661.9,214823,1605,1432.0,54004.0,100.0,0.0,0.0,1792.7999999999995,73743.0,350.0,4649.09,7852.0,0.0,38,3656.0,2,18810.0,37.0,38.0
315,202508,2025-02-20,8,2025,273315.0,84.0,14624.210000000005,213039,1692,1375.0,55085.0,225.0,205.0,0.0,1739.21,74593.0,342.0,4773.1,7265.0,0.0,43,4542.0,2,18810.0,33.0,43.0
316,202508,2025-02-21,8,2025,214919.0,57.0,14723.770000000004,219392,1764,1142.0,54483.0,125.0,0.0,0.0,1691.59,68771.0,322.0,2901.19,5632.0,0.0,28,3544.0,2,18810.0,26.0,28.0
317,202508,2025-02-22,8,2025,100601.0,74.0,14813.37,180391,1476,530.0,41485.0,0.0,0.0,0.0,1738.0600000000002,68801.0,364.0,1686.94,3647.0,0.0,9,2067.0,2,18810.0,21.0,9.0
318,202508,2025-02-23,8,2025,154980.0,64.0,14710.519999999997,185601,1592,628.0,42529.0,58.45,0.0,0.0,1890.66,71720.0,364.0,2166.23,4363.0,0.0,14,2363.0,2,18810.0,23.0,14.0
319,202509,2025-02-24,9,2025,265247.0,85.0,14680.81,200061,1620,1346.0,54538.0,108.0,7427.0,0.0,1816.96,76987.0,320.0,4621.57,7584.0,0.0,37,5059.0,2,18810.0,44.0,37.0
320,202509,2025-02-25,9,2025,312644.0,736.0,14675.27000000001,189060,1547,1361.0,57891.0,1042.94,0.0,0.0,1829.62,73798.0,350.0,4812.88,7921.0,0.0,74,5355.0,2,18810.0,36.0,74.0
321,202509,2025-02-26,9,2025,296192.0,261.0,14796.089999999998,191703,1538,1362.0,52495.0,250.0,0.0,0.0,1801.2600000000002,71946.0,335.0,3562.51,7699.0,0.0,35,4134.0,2,18810.0,54.5,35.0
322,202509,2025-02-27,9,2025,266983.0,186.0,14644.309999999998,186080,1530,1318.0,55568.0,300.0,7.0,0.0,1875.97,72872.0,390.0,4561.19,7730.0,0.0,35,4835.0,2,18810.0,31.0,35.0
323,202509,2025-02-28,9,2025,208583.0,195.0,14820.08,187656,1457,1094.0,51229.0,300.0,0.0,0.0,1860.83,77754.0,391.0,3353.89,6262.0,0.0,27,2400.0,2,18810.0,27.5,27.0
324,202509,2025-03-01,9,2025,102487.0,164.0,14645.019999999997,168864,1490,546.0,45655.0,0.0,0.0,0.0,1743.1699999999998,76463.0,378.0,1723.78,4029.0,0.0,20,2142.0,3,20764.0,21.0,20.0
325,202509,2025-03-02,9,2025,148046.0,227.0,14806.03,168917,1601,621.0,47631.0,0.0,0.0,0.0,1983.56,84741.0,417.0,1988.19,4781.0,0.0,15,2620.0,3,20764.0,113.5,15.0
326,202510,2025-03-03,10,2025,282079.0,164.0,14575.180000000004,210770,1633,1427.0,51436.0,200.0,0.0,1.0,1849.63,85613.0,381.0,5279.47,8293.0,0.0,207,3915.0,3,20764.0,24.5,24.5
327,202510,2025-03-04,10,2025,342201.0,170.0,14561.4,229001,1505,1319.0,59282.0,250.0,0.0,0.0,1796.73,78992.0,336.0,5070.42,8299.0,0.0,34,3766.0,3,20764.0,125.5,34.0
328,202510,2025-03-05,10,2025,285150.0,114.0,14625.039999999995,217887,1516,1283.0,55943.0,229.95,172.0,0.0,1788.39,80497.0,344.0,5122.65,8193.0,0.0,44,5649.0,3,20764.0,34.5,44.0
329,202510,2025-03-06,10,2025,259563.0,73.0,14419.010000000002,232597,1474,1306.0,57383.0,50.0,0.0,0.0,1791.5700000000002,77588.0,335.0,4555.08,7635.0,0.0,35,5388.0,3,20764.0,37.5,35.0
330,202510,2025-03-07,10,2025,194657.0,85.0,14307.409999999996,215879,1792,1046.0,59117.0,0.0,0.0,0.0,1733.94,78630.0,352.0,3908.57,6242.0,0.0,31,3213.0,3,20764.0,23.5,31.0
331,202510,2025-03-08,10,2025,100090.0,64.0,13003.799999999996,191404,1459,538.0,49188.0,0.0,0.0,0.0,1796.12,84160.0,409.0,2200.39,4466.0,0.0,12,2251.0,3,20764.0,23.5,12.0
332,202510,2025-03-09,10,2025,153525.0,130.0,9425.18,130822,923,556.0,48901.0,0.0,0.0,0.0,1923.35,82912.0,387.0,2239.74,4609.0,0.0,16,1771.0,3,20764.0,54.0,16.0
333,202511,2025-03-10,11,2025,265489.0,94.0,11580.420000000002,171212,1453,1262.0,75214.0,779.0,0.0,7000.0,1849.55,91069.0,398.0,5553.14,8157.0,0.0,96,4245.0,3,20764.0,21.5,96.0
334,202511,2025-03-11,11,2025,307808.0,718.0,12161.02,181617,1563,1333.0,66249.0,600.81,17693.0,0.0,1854.59,88742.0,380.0,4962.66,7913.0,0.0,27,4725.0,3,20764.0,68.0,27.0
